From Date,To Date,PM2.5,PM10,WS,WD,Temp,RH
13-05-2021 00:00,14-05-2021 00:00,24.6,69.93,26.92,55.62,3.29,92.43
14-05-2021 00:00,15-05-2021 00:00,28.02,50.74,27.81,65.26,2.77,111.9
15-05-2021 00:00,16-05-2021 00:00,6.95,16.01,28.64,69.19,3.94,131.65
16-05-2021 00:00,17-05-2021 00:00,12.45,21.99,26.94,77.68,3.33,142.03
17-05-2021 00:00,18-05-2021 00:00,11.73,28.18,27.41,68.66,3.05,156.76
18-05-2021 00:00,19-05-2021 00:00,13.5,36.83,26.57,64.7,2.9,155.24
19-05-2021 00:00,20-05-2021 00:00,10.41,33.15,26.66,62.05,3.49,182.08
20-05-2021 00:00,21-05-2021 00:00,13.57,64.92,26.45,65.89,3.9,225.13
21-05-2021 00:00,22-05-2021 00:00,27.79,94.98,26.74,58.2,2.43,144.37
22-05-2021 00:00,23-05-2021 00:00,30.65,84.63,26.97,60.05,3.62,102.57
23-05-2021 00:00,24-05-2021 00:00,39.76,99.87,26.76,54.92,3.63,113.49
24-05-2021 00:00,25-05-2021 00:00,38.74,102.81,26.66,58.68,4.61,140.6
25-05-2021 00:00,26-05-2021 00:00,44.25,144.85,27,46.65,3.78,15.23
26-05-2021 00:00,27-05-2021 00:00,41.3,154.52,26.8,48.19,5.3,120.13
27-05-2021 00:00,28-05-2021 00:00,23.56,101.77,26.88,56.93,6.51,146.89
28-05-2021 00:00,29-05-2021 00:00,25.89,84.18,26.73,66.61,4.72,145.53
29-05-2021 00:00,30-05-2021 00:00,21.48,76.63,27.06,62.19,4.16,183.71
30-05-2021 00:00,31-05-2021 00:00,38.84,86.57,26.9,63.94,2.97,91.69
31-05-2021 00:00,01-06-2021 00:00,25.69,73.86,27.04,65.52,3.83,192.22
01-06-2021 00:00,02-06-2021 00:00,16.26,43,26.76,68.22,2.97,184.79
02-06-2021 00:00,03-06-2021 00:00,18.29,40.95,27.06,73.29,1.82,111.77
03-06-2021 00:00,04-06-2021 00:00,27.55,66.06,26.53,77.33,1.96,113.47
04-06-2021 00:00,05-06-2021 00:00,19.35,50.07,26.8,77.12,2.24,117.86
05-06-2021 00:00,06-06-2021 00:00,17.99,43.76,26.54,67.87,2.47,131.86
06-06-2021 00:00,07-06-2021 00:00,15.36,43.41,26.68,69.07,2.08,151.01
07-06-2021 00:00,08-06-2021 00:00,12.73,36.25,26.63,69.12,3.55,183.59
08-06-2021 00:00,09-06-2021 00:00,14.83,53.61,26.48,62.12,4.07,184.27
09-06-2021 00:00,10-06-2021 00:00,10.48,36.11,26.2,75.61,5.01,217.88
10-06-2021 00:00,11-06-2021 00:00,10.33,38.06,26.03,78.89,5.84,154.52
11-06-2021 00:00,12-06-2021 00:00,11.4,41.23,25.78,80.55,5.54,182.21
12-06-2021 00:00,13-06-2021 00:00,7.78,37.66,26.1,76.46,5.59,156.75
13-06-2021 00:00,14-06-2021 00:00,9.4,42.89,25.99,77.28,5.36,168.39
14-06-2021 00:00,15-06-2021 00:00,10.8,31.36,26.5,81.18,4.88,165.95
15-06-2021 00:00,16-06-2021 00:00,2.58,12.1,27.06,78.54,4.89,169.88
16-06-2021 00:00,17-06-2021 00:00,4.22,14.21,26.94,78.15,4.89,100.46
17-06-2021 00:00,18-06-2021 00:00,8.12,32.52,27.01,73.87,5.84,138.52
18-06-2021 00:00,19-06-2021 00:00,15.63,54.47,27.12,78.78,5.55,141.02
19-06-2021 00:00,20-06-2021 00:00,7.54,34.63,26.94,76.7,5.81,91.48
20-06-2021 00:00,21-06-2021 00:00,20.56,85.04,27.23,68.85,5.85,116.77
21-06-2021 00:00,22-06-2021 00:00,48.86,158.03,26.72,66.84,4.36,145.15
22-06-2021 00:00,23-06-2021 00:00,43.72,154.52,26.76,66.1,4.1,117.87
23-06-2021 00:00,24-06-2021 00:00,39.59,138.76,26.75,69.47,3.51,135.08
24-06-2021 00:00,25-06-2021 00:00,29.25,85.62,26.6,78.07,5.63,137.95
25-06-2021 00:00,26-06-2021 00:00,16.57,62.59,27.05,73.13,6.12,165.87
26-06-2021 00:00,27-06-2021 00:00,20.02,71.91,26.8,74.17,4.72,119.59
27-06-2021 00:00,28-06-2021 00:00,24.52,59.09,26.74,89.57,4.32,119.8
28-06-2021 00:00,29-06-2021 00:00,17.82,47.43,27.59,81.63,2.46,112
29-06-2021 00:00,30-06-2021 00:00,21.5,54.96,28.35,74.98,1.94,93.06
30-06-2021 00:00,01-07-2021 00:00,16.84,60.36,27.47,68.86,3.06,91.49
01-07-2021 00:00,02-07-2021 00:00,12.33,49.28,27.47,73.89,2.88,103.73
02-07-2021 00:00,03-07-2021 00:00,14.67,53.08,26.68,84.64,3.19,53.82
03-07-2021 00:00,04-07-2021 00:00,16.35,58.4,27.04,74.98,3.24,100
04-07-2021 00:00,05-07-2021 00:00,26.28,89.11,26.82,69.82,2.82,138.15
05-07-2021 00:00,06-07-2021 00:00,25.68,84.02,26.72,70.9,2.28,130.68
06-07-2021 00:00,07-07-2021 00:00,31.11,90.41,28.62,70.61,2.38,250.12
07-07-2021 00:00,08-07-2021 00:00,26.1,72.04,28.8,75.43,3.26,259.27
08-07-2021 00:00,09-07-2021 00:00,21.03,48.44,28.5,87.37,2.84,212.37
09-07-2021 00:00,10-07-2021 00:00,16.59,47.08,29.03,82.34,3.07,246.82
10-07-2021 00:00,11-07-2021 00:00,9.82,29.06,29.26,85.52,2.79,245.16
11-07-2021 00:00,12-07-2021 00:00,14.44,31.92,28.35,91.27,3.41,297.88
12-07-2021 00:00,13-07-2021 00:00,6.11,16.5,27.4,87.6,3.4,328.47
13-07-2021 00:00,14-07-2021 00:00,6.83,16.48,26.61,92.18,4.28,319.75
14-07-2021 00:00,15-07-2021 00:00,8.01,20.77,26.69,90.84,5.32,221.19
15-07-2021 00:00,16-07-2021 00:00,8.02,20.5,26.56,88.07,3.82,317.25
16-07-2021 00:00,17-07-2021 00:00,6.94,27.11,26.57,83.61,2.7,321.84
17-07-2021 00:00,18-07-2021 00:00,7.86,25.66,26.71,81.4,3.02,279.93
18-07-2021 00:00,19-07-2021 00:00,11.56,37.87,26.7,85.6,2.3,283.54
19-07-2021 00:00,20-07-2021 00:00,6.33,22.68,26.56,83.69,5.34,274.23
20-07-2021 00:00,21-07-2021 00:00,6.75,29.61,26.69,83.95,6.73,208.78
21-07-2021 00:00,22-07-2021 00:00,4.57,11.07,26.43,94.46,6.12,173.52
22-07-2021 00:00,23-07-2021 00:00,4.39,7.04,26.12,94.37,6.81,228.64
23-07-2021 00:00,24-07-2021 00:00,9.68,24.1,27.23,87.55,4.8,287.78
24-07-2021 00:00,25-07-2021 00:00,10.23,47.32,26.62,76.77,5.74,170.58
25-07-2021 00:00,26-07-2021 00:00,8.23,33.15,25.97,78.97,5.42,254.55
26-07-2021 00:00,27-07-2021 00:00,9.74,34.26,26.15,78.25,6.15,248.73
27-07-2021 00:00,28-07-2021 00:00,9.63,39.01,26.11,75.95,6.31,223.88
28-07-2021 00:00,29-07-2021 00:00,8.47,46.24,26.07,74.41,6.5,219.33
29-07-2021 00:00,30-07-2021 00:00,11.21,48.61,25.8,76.95,6.53,158.19
30-07-2021 00:00,31-07-2021 00:00,9.76,50.66,25.85,76.09,6.49,196.13
31-07-2021 00:00,01-08-2021 00:00,9.75,45.01,26,78.98,5.84,259.42
01-08-2021 00:00,02-08-2021 00:00,9.76,35.24,30.27,86.42,4.98,223.42
02-08-2021 00:00,03-08-2021 00:00,18.54,59.63,25.7,69.09,6.19,205.55
03-08-2021 00:00,04-08-2021 00:00,21.17,64.41,26.94,74.72,5.31,216.11
04-08-2021 00:00,05-08-2021 00:00,12.65,45.94,28.01,75.6,5.43,195.68
05-08-2021 00:00,06-08-2021 00:00,16.21,56.57,27.9,77.64,5.29,220.79
06-08-2021 00:00,07-08-2021 00:00,26.86,77,27.67,75.84,4.65,182.3
07-08-2021 00:00,08-08-2021 00:00,34.56,103.04,26.07,68.26,3.29,219.9
08-08-2021 00:00,09-08-2021 00:00,26.67,74.03,28.07,77.47,3.49,231.9
09-08-2021 00:00,10-08-2021 00:00,20.14,67.17,27.39,63.98,2.98,240.67
10-08-2021 00:00,11-08-2021 00:00,40.07,105.82,27.28,74.65,3.03,218.73
11-08-2021 00:00,12-08-2021 00:00,24.94,73.97,27.54,71.14,3.85,249.75
12-08-2021 00:00,13-08-2021 00:00,26.33,77.66,27.29,75.62,3.14,258.43
13-08-2021 00:00,14-08-2021 00:00,27.29,67.02,27.55,78.87,3.72,269.12
14-08-2021 00:00,15-08-2021 00:00,25.88,71.16,27.52,77.7,4.16,262.15
15-08-2021 00:00,16-08-2021 00:00,11.63,39.19,27.41,77.56,4.62,218.16
16-08-2021 00:00,17-08-2021 00:00,22.07,46.56,27.25,88.71,4.67,258.81
17-08-2021 00:00,18-08-2021 00:00,25.59,58.12,27.33,93.24,3.66,191.8
18-08-2021 00:00,19-08-2021 00:00,16.89,35.43,27.37,90.17,4.07,160.28
19-08-2021 00:00,20-08-2021 00:00,15.71,42.6,27.6,85.85,5.25,202.62
20-08-2021 00:00,21-08-2021 00:00,22.49,65.97,27.53,83.91,3.18,201.42
21-08-2021 00:00,22-08-2021 00:00,15.38,50.99,27.49,82.2,2.95,248.67
22-08-2021 00:00,23-08-2021 00:00,14.89,49.28,27.55,77.27,2.59,257.74
23-08-2021 00:00,24-08-2021 00:00,19.8,42.93,27.8,79.12,2.14,296.32
24-08-2021 00:00,25-08-2021 00:00,38.02,72.46,27.45,79.13,2.06,308.17
25-08-2021 00:00,26-08-2021 00:00,34.81,81.73,27.65,80.59,2.76,252.29
26-08-2021 00:00,27-08-2021 00:00,22.67,46.86,27.65,83.17,2.59,264.38
27-08-2021 00:00,28-08-2021 00:00,26.36,64.15,27.27,84.99,2.12,268.89
28-08-2021 00:00,29-08-2021 00:00,14.99,36.92,27.31,86.19,2.25,311.42
29-08-2021 00:00,30-08-2021 00:00,31.19,67.56,27.22,83.83,3.57,234.22
30-08-2021 00:00,31-08-2021 00:00,21.92,40.08,26.94,93.19,3.93,267.64
31-08-2021 00:00,01-09-2021 00:00,18.28,35.63,27.07,89.54,3.32,298.9
01-09-2021 00:00,02-09-2021 00:00,22.22,63.78,27.33,82.49,2.34,324.73
02-09-2021 00:00,03-09-2021 00:00,27.45,77.49,27.4,80.74,2.29,294.22
03-09-2021 00:00,04-09-2021 00:00,23.76,49.05,27.4,88.42,2.79,217.35
04-09-2021 00:00,05-09-2021 00:00,15.2,31.31,27.42,86.86,3.27,263.18
05-09-2021 00:00,06-09-2021 00:00,15.88,31.76,27.4,89.05,3.65,220.22
06-09-2021 00:00,07-09-2021 00:00,16.26,35.02,27.49,94.22,4.46,245.87
07-09-2021 00:00,08-09-2021 00:00,8.38,22.61,27.47,92.66,4.71,276.34
08-09-2021 00:00,09-09-2021 00:00,8.03,21.05,27.25,82.98,4.63,333.96
09-09-2021 00:00,10-09-2021 00:00,11.62,41.11,27.25,79.43,5.45,237.54
10-09-2021 00:00,11-09-2021 00:00,14.96,49.28,27.48,79.02,4.86,162.76
11-09-2021 00:00,12-09-2021 00:00,8.93,31.36,27.58,80.03,5.31,216.54
12-09-2021 00:00,13-09-2021 00:00,7.91,25.4,27.51,81.01,4.84,310.97
13-09-2021 00:00,14-09-2021 00:00,4.53,18.13,27.35,83.62,4.94,327.79
14-09-2021 00:00,15-09-2021 00:00,5.55,17.73,26.82,90,5.36,332.82
15-09-2021 00:00,16-09-2021 00:00,18.8,75.06,26.55,71.53,4.8,328.31
16-09-2021 00:00,17-09-2021 00:00,19.9,76.05,26.56,74.51,4.41,306.44
17-09-2021 00:00,18-09-2021 00:00,19.11,80.49,26.87,71.16,4.15,258.18
18-09-2021 00:00,19-09-2021 00:00,31.09,99.93,26.86,71.68,3.15,255.52
19-09-2021 00:00,20-09-2021 00:00,29.52,84.41,27.42,75.97,1.87,305.88
20-09-2021 00:00,21-09-2021 00:00,18.85,45.81,27.32,81.64,2.31,295.74
21-09-2021 00:00,22-09-2021 00:00,18.89,40.39,27.6,86.95,3.25,237.02
22-09-2021 00:00,23-09-2021 00:00,25.24,54.2,27.29,88.88,3.88,240.92
23-09-2021 00:00,24-09-2021 00:00,26.15,47.61,27.31,88.75,3.02,248.37
24-09-2021 00:00,25-09-2021 00:00,19.65,56.34,27.79,81.87,2.37,255.26
25-09-2021 00:00,26-09-2021 00:00,22.99,49.67,27.2,83.08,3.13,269.23
26-09-2021 00:00,27-09-2021 00:00,30.16,62.73,26.93,90.17,3.79,263.74
27-09-2021 00:00,28-09-2021 00:00,26.49,58.17,27.12,95.6,4.44,284.68
28-09-2021 00:00,29-09-2021 00:00,8.84,21.77,27.11,88.99,4.05,317.59
29-09-2021 00:00,30-09-2021 00:00,15.66,39.18,27.14,81.58,2.79,333.23
30-09-2021 00:00,01-10-2021 00:00,17.85,52.06,27.17,80.46,2.24,289.68
01-10-2021 00:00,02-10-2021 00:00,39.85,97.37,27.39,77.25,1.55,321.4
02-10-2021 00:00,03-10-2021 00:00,14.31,46.23,27.41,76.14,1.65,334.29
03-10-2021 00:00,04-10-2021 00:00,16.38,55.26,27.26,74.11,1.26,335.09
04-10-2021 00:00,05-10-2021 00:00,25.41,61.74,27.97,77.05,1.34,329.38
05-10-2021 00:00,06-10-2021 00:00,32.68,69.9,27.51,81.33,2.45,293.94
06-10-2021 00:00,07-10-2021 00:00,15.85,37.96,27.28,76.93,2.24,334.66
07-10-2021 00:00,08-10-2021 00:00,12.04,45.05,27.67,75.53,1.63,334.09
08-10-2021 00:00,09-10-2021 00:00,32.3,81.98,27.48,78.42,1.63,315.27
09-10-2021 00:00,10-10-2021 00:00,26.66,58.26,27.46,81.23,2.67,281.11
10-10-2021 00:00,11-10-2021 00:00,36.34,87.11,27.58,76.35,2.57,302.01
11-10-2021 00:00,12-10-2021 00:00,45.86,122.11,27.49,69.6,2.08,283.6
12-10-2021 00:00,13-10-2021 00:00,50.53,123.24,27.65,64.85,2.03,329.44
13-10-2021 00:00,14-10-2021 00:00,64.26,149.44,26.67,68.21,1.87,306.68
14-10-2021 00:00,15-10-2021 00:00,62.46,149.29,27.79,65.86,2.39,313.59
15-10-2021 00:00,16-10-2021 00:00,54.47,119.8,27.69,64.65,2.63,300.81
16-10-2021 00:00,17-10-2021 00:00,59.14,94.19,27.49,83.71,1.63,269.56
17-10-2021 00:00,18-10-2021 00:00,31.84,60.63,27.49,79.97,2.38,335.26
18-10-2021 00:00,19-10-2021 00:00,48.91,107.84,27.29,71,3.39,314.8
19-10-2021 00:00,20-10-2021 00:00,50.97,117.21,27.04,71.27,2.58,229.63
20-10-2021 00:00,21-10-2021 00:00,57.57,139.34,27.18,66.08,2.14,235.38
21-10-2021 00:00,22-10-2021 00:00,46.57,119.93,26.92,64.05,2.29,267.3
22-10-2021 00:00,23-10-2021 00:00,51.3,122.57,27.16,61.74,2.16,273.41
23-10-2021 00:00,24-10-2021 00:00,51.7,132.98,26.1,55.41,1.31,335.79
24-10-2021 00:00,25-10-2021 00:00,52.72,117.25,25.84,57.54,None,337
25-10-2021 00:00,26-10-2021 00:00,54.26,113.2,25.64,60.12,None,337
26-10-2021 00:00,27-10-2021 00:00,57.66,125.02,25.76,58.59,4.32,334.09
27-10-2021 00:00,28-10-2021 00:00,59.95,122.72,27,59.13,3.43,327.06
28-10-2021 00:00,29-10-2021 00:00,59.51,115.97,27.9,64.63,3.54,298.62
29-10-2021 00:00,30-10-2021 00:00,55.27,99.93,27.91,66.85,3.29,321.02
30-10-2021 00:00,31-10-2021 00:00,59.53,98.39,28.27,71.93,3.86,331.64
31-10-2021 00:00,01-11-2021 00:00,59.94,102.12,28.03,67.94,2.83,329.62
01-11-2021 00:00,02-11-2021 00:00,57.8,125.18,27.91,64.85,2.23,231.36
02-11-2021 00:00,03-11-2021 00:00,42.12,86.41,28.24,73.98,2.26,103.02
03-11-2021 00:00,04-11-2021 00:00,17.84,39.19,28.49,78.44,2,135.03
04-11-2021 00:00,05-11-2021 00:00,34.66,69.69,28.41,79.04,1.4,126.46
05-11-2021 00:00,06-11-2021 00:00,41.45,77.73,28.47,76.44,1.74,116.53
06-11-2021 00:00,07-11-2021 00:00,55.62,96.06,28.8,70.88,2.44,100.21
07-11-2021 00:00,08-11-2021 00:00,72.26,113.23,28.69,63.94,3.24,81
08-11-2021 00:00,09-11-2021 00:00,63.58,114.23,28.78,58.18,3.49,68.87
09-11-2021 00:00,10-11-2021 00:00,72.39,143.55,28.46,56.51,3.44,128.82
10-11-2021 00:00,11-11-2021 00:00,78.47,160.44,28.44,56.11,2.96,182.03
11-11-2021 00:00,12-11-2021 00:00,78.6,152.02,28.36,58.87,3.4,237.62
12-11-2021 00:00,13-11-2021 00:00,60.48,107.53,28.26,73.66,3.24,333.02
13-11-2021 00:00,14-11-2021 00:00,17.62,39.74,28.15,82.34,2.16,350.95
14-11-2021 00:00,15-11-2021 00:00,18.71,44.7,28.19,78.22,1.81,196.95
15-11-2021 00:00,16-11-2021 00:00,14.74,42.55,28.11,78.42,2.03,104.51
16-11-2021 00:00,17-11-2021 00:00,9.7,33.6,28.26,80.87,2.58,120.01
17-11-2021 00:00,18-11-2021 00:00,14.31,41.63,28.32,80.65,2.04,135.24
18-11-2021 00:00,19-11-2021 00:00,36.02,81.62,28.11,82.18,1.61,226.95
19-11-2021 00:00,20-11-2021 00:00,14.39,38,28.29,84.81,3.3,196.82
20-11-2021 00:00,21-11-2021 00:00,7.25,16.52,28.43,89.37,2.38,130.21
21-11-2021 00:00,22-11-2021 00:00,7,15.25,28.61,90.89,2.16,111.41
22-11-2021 00:00,23-11-2021 00:00,16.96,54.05,28.24,80.25,1.33,177.35
23-11-2021 00:00,24-11-2021 00:00,29.42,75.2,28.47,79.06,1.18,197.79
24-11-2021 00:00,25-11-2021 00:00,40.26,74.28,28.58,77.12,2.06,166.97
25-11-2021 00:00,26-11-2021 00:00,54.35,113.46,28.51,71.67,2.08,176.67
26-11-2021 00:00,27-11-2021 00:00,61.7,126.78,28.58,63.71,2.54,136.72
27-11-2021 00:00,28-11-2021 00:00,59.25,113.18,28.75,63.38,3.04,148.74
28-11-2021 00:00,29-11-2021 00:00,63.47,95.22,28.68,64.03,2.89,218.56
29-11-2021 00:00,30-11-2021 00:00,74,111.16,28.24,72.68,2.76,125.99
30-11-2021 00:00,01-12-2021 00:00,64.85,121.49,28.35,63.38,2.07,111.6
01-12-2021 00:00,02-12-2021 00:00,70.38,136.24,28.21,67.49,1.88,156.43
02-12-2021 00:00,03-12-2021 00:00,78.66,144.96,28.05,72.54,1.88,208.65
03-12-2021 00:00,04-12-2021 00:00,79.22,156.43,28.04,69.92,2.05,227.76
04-12-2021 00:00,05-12-2021 00:00,73.89,152.09,28.14,62.08,2.28,227.8
05-12-2021 00:00,06-12-2021 00:00,68.13,132.88,28.24,60.16,2.38,207.03
06-12-2021 00:00,07-12-2021 00:00,46.89,101.51,28.33,60.89,2.57,233.33
07-12-2021 00:00,08-12-2021 00:00,47.47,86.2,28.42,64.88,3.47,98.63
08-12-2021 00:00,09-12-2021 00:00,61.05,106.12,28.27,68.72,2.95,73.75
09-12-2021 00:00,10-12-2021 00:00,49.58,92.78,28.21,67.57,2.22,80.86
10-12-2021 00:00,11-12-2021 00:00,40.27,76.69,28.29,75.2,2.03,209.66
11-12-2021 00:00,12-12-2021 00:00,56.67,95.21,28.32,68.55,3.04,243.03
12-12-2021 00:00,13-12-2021 00:00,65.67,109,28.28,61.63,3.31,216.64
13-12-2021 00:00,14-12-2021 00:00,65.23,115.57,28.34,67.34,2.4,223.47
14-12-2021 00:00,15-12-2021 00:00,75.13,135.37,28.39,72.21,1.78,224.07
15-12-2021 00:00,16-12-2021 00:00,74.91,142.96,28.56,62.79,2.35,263.12
16-12-2021 00:00,17-12-2021 00:00,68.93,135.14,28.77,58.24,2.71,159.66
17-12-2021 00:00,18-12-2021 00:00,69.58,136.32,27.73,55.62,2.56,122.73
18-12-2021 00:00,19-12-2021 00:00,68.46,126.35,28.22,55.99,3.31,148.13
19-12-2021 00:00,20-12-2021 00:00,76.74,139.88,30.29,60.97,2.43,209.59
20-12-2021 00:00,21-12-2021 00:00,75.02,148.77,30.68,59.64,2.03,127.9
21-12-2021 00:00,22-12-2021 00:00,67.33,138.85,30.28,49.03,1.75,116.51
22-12-2021 00:00,23-12-2021 00:00,64.94,147.47,30.14,45.97,1.42,141.35
23-12-2021 00:00,24-12-2021 00:00,74.09,162.87,30.77,49.37,1.38,121.09
24-12-2021 00:00,25-12-2021 00:00,73.84,145.13,30.21,55.14,1.65,210.51
25-12-2021 00:00,26-12-2021 00:00,79.14,153.68,29.92,61.76,1.96,235.56
26-12-2021 00:00,27-12-2021 00:00,76.49,150.06,29.81,70.01,1.49,180.83
27-12-2021 00:00,28-12-2021 00:00,74.46,111.8,29.49,74.21,1.91,181.86
28-12-2021 00:00,29-12-2021 00:00,62.2,99.15,28.62,68.55,1.92,244.65
29-12-2021 00:00,30-12-2021 00:00,49.59,88.1,28.77,69.17,1.94,166.87
30-12-2021 00:00,31-12-2021 00:00,56.38,100.99,28.7,71.27,2.34,149.85
31-12-2021 00:00,01-01-2022 00:00,61.18,99.62,28.71,72.4,2.21,63.01
01-01-2022 00:00,02-01-2022 00:00,65.96,97.06,29.14,75.23,1.87,71.52
02-01-2022 00:00,03-01-2022 00:00,69.49,111.81,28.8,72.56,1.6,57.28
03-01-2022 00:00,04-01-2022 00:00,64.05,119.31,28.75,65.15,1.86,52.43
04-01-2022 00:00,05-01-2022 00:00,68.93,124.74,28.75,66.33,1.95,33.85
05-01-2022 00:00,06-01-2022 00:00,76.48,128.44,28.78,67.06,1.76,36.85
06-01-2022 00:00,07-01-2022 00:00,58.51,102.64,28.79,67.82,2.03,46.86
07-01-2022 00:00,08-01-2022 00:00,40.9,76.76,28.77,71.24,2.44,76.85
08-01-2022 00:00,09-01-2022 00:00,30.39,61.83,28.69,76.74,2.64,98.11
09-01-2022 00:00,10-01-2022 00:00,32.8,66.67,28.52,74.41,2.27,60.88
10-01-2022 00:00,11-01-2022 00:00,37.24,75.98,28.49,74.59,2.72,61.11
11-01-2022 00:00,12-01-2022 00:00,35,74.18,28.59,75.23,2.83,68.02
12-01-2022 00:00,13-01-2022 00:00,38.66,59.53,28.3,84.2,2.42,78.13
13-01-2022 00:00,14-01-2022 00:00,29.95,47.72,28.41,81.37,2.19,83.43
14-01-2022 00:00,15-01-2022 00:00,38.4,76.8,28.52,71.79,2.55,67.26
15-01-2022 00:00,16-01-2022 00:00,31.58,46,28.38,75.3,1.9,47.36
16-01-2022 00:00,17-01-2022 00:00,48.99,59.66,28.54,85.25,2.61,74.17
17-01-2022 00:00,18-01-2022 00:00,38.95,56.03,28.57,76.32,2.11,54.83
18-01-2022 00:00,19-01-2022 00:00,52.87,89.75,28.59,65.8,1.76,53.53
19-01-2022 00:00,20-01-2022 00:00,62.19,127.72,28.88,59.66,2.13,67.88
20-01-2022 00:00,21-01-2022 00:00,58.03,135.9,29.83,57.85,1.85,48.17
21-01-2022 00:00,22-01-2022 00:00,56.71,129.36,28.55,56.71,2.73,56.69
22-01-2022 00:00,23-01-2022 00:00,52.04,129.46,28.42,55.19,2.43,57.94
23-01-2022 00:00,24-01-2022 00:00,53.51,142.61,28.36,59.92,3.4,76.03
24-01-2022 00:00,25-01-2022 00:00,68.33,166.11,28.49,63.32,2.25,65.32
25-01-2022 00:00,26-01-2022 00:00,79.84,176.36,28.54,61.58,2.16,40.18
26-01-2022 00:00,27-01-2022 00:00,79.01,179.4,27.48,60.47,2.83,69.29
27-01-2022 00:00,28-01-2022 00:00,75.13,178.49,27.31,58.81,3.12,67.91
28-01-2022 00:00,29-01-2022 00:00,44.32,116.48,27.46,51.76,2.69,28.28
29-01-2022 00:00,30-01-2022 00:00,49.83,111.49,27.48,47.34,2.26,129.82
30-01-2022 00:00,31-01-2022 00:00,59.55,130.73,28.4,44.96,2.06,322.06
31-01-2022 00:00,01-02-2022 00:00,64.41,136.47,27.58,39.52,2.02,231.3
01-02-2022 00:00,02-02-2022 00:00,68.86,153.33,26.23,49.52,1.76,203.8
02-02-2022 00:00,03-02-2022 00:00,68.06,140.11,26.28,55,1.67,133.09
03-02-2022 00:00,04-02-2022 00:00,60.79,135.01,26.45,61.86,3.61,122.45
04-02-2022 00:00,05-02-2022 00:00,56.39,175.91,27.4,49.1,3.31,78.28
05-02-2022 00:00,06-02-2022 00:00,67.84,178.22,29.03,44.74,1.79,82.05
06-02-2022 00:00,07-02-2022 00:00,53.47,150.15,28.74,50.24,2.26,76.13
07-02-2022 00:00,08-02-2022 00:00,55.38,145.37,28.7,62.63,1.85,84
08-02-2022 00:00,09-02-2022 00:00,58.9,141.35,28.7,63.24,2.03,95.06
09-02-2022 00:00,10-02-2022 00:00,48.56,110.44,28.88,67.67,2.47,80.74
10-02-2022 00:00,11-02-2022 00:00,57.16,130.88,28.81,62.22,1.84,102.08
11-02-2022 00:00,12-02-2022 00:00,67.78,125.34,28.56,64.83,3.28,68
12-02-2022 00:00,13-02-2022 00:00,55.95,120.86,28.78,52.41,2.76,114.26
13-02-2022 00:00,14-02-2022 00:00,52.56,108.14,28.93,47.96,2.14,185.57
14-02-2022 00:00,15-02-2022 00:00,64.07,125.86,28.7,57.63,1.76,234.89
15-02-2022 00:00,16-02-2022 00:00,62.13,113.81,29.49,66.94,1.97,272.73
16-02-2022 00:00,17-02-2022 00:00,56.38,106.22,29.84,57.94,2.49,310.48
17-02-2022 00:00,18-02-2022 00:00,50.41,102.64,27.4,55.95,2.64,315.8
18-02-2022 00:00,19-02-2022 00:00,49.17,92.17,27.63,64.46,2.57,290.37
19-02-2022 00:00,20-02-2022 00:00,47.49,97.35,27.97,53.24,2.06,201.23
20-02-2022 00:00,21-02-2022 00:00,56.69,139.05,27.64,52.9,3.3,155.01
21-02-2022 00:00,22-02-2022 00:00,59.68,148.8,27.86,48.89,2.45,181.1
22-02-2022 00:00,23-02-2022 00:00,60.87,131.05,28.03,47.42,1.76,180.65
23-02-2022 00:00,24-02-2022 00:00,44.12,98.28,28.09,60.73,2.29,143.71
24-02-2022 00:00,25-02-2022 00:00,43.18,101.09,28.4,54.69,2.11,148.39
25-02-2022 00:00,26-02-2022 00:00,36.09,89.22,28.51,49.6,1.94,116.49
26-02-2022 00:00,27-02-2022 00:00,28.44,82.96,28.25,54.98,3.17,176.05
27-02-2022 00:00,28-02-2022 00:00,19.18,59.38,28.34,53.22,2.77,142.73
28-02-2022 00:00,01-03-2022 00:00,22.19,67.95,28.49,49.49,2.49,156.57
01-03-2022 00:00,02-03-2022 00:00,24.15,70.67,28.63,44.68,1.91,75.93
02-03-2022 00:00,03-03-2022 00:00,29.87,83.71,28.7,42.89,1.86,196.84
03-03-2022 00:00,04-03-2022 00:00,31,83.39,28.28,46.9,2.2,88.73
04-03-2022 00:00,05-03-2022 00:00,36.89,88.57,28.26,47.66,2.02,161.11
05-03-2022 00:00,06-03-2022 00:00,36.04,94.97,28.12,50.11,2.17,216.74
06-03-2022 00:00,07-03-2022 00:00,40.2,88.55,28.04,54.1,2.39,150.35
07-03-2022 00:00,08-03-2022 00:00,36.79,81.06,28.27,52.18,2.16,169.8
08-03-2022 00:00,09-03-2022 00:00,53.36,118.09,28.45,50.03,2.18,100.55
09-03-2022 00:00,10-03-2022 00:00,63.81,135.46,28.48,48.65,1.98,171
10-03-2022 00:00,11-03-2022 00:00,68.85,146.89,28.09,52.11,1.63,136.86
11-03-2022 00:00,12-03-2022 00:00,67.96,131.05,28.38,51.46,2.27,120.86
12-03-2022 00:00,13-03-2022 00:00,68.94,144.09,28.48,52.77,2.46,157.38
